CountryExp,Date,NewConfCases,NewDeaths,NewConfCases,NewDeaths
Czech Republic,2020-01-25,0,0,0.0,0.0
Czech Republic,2020-01-26,0,0,0.0,0.0
Czech Republic,2020-01-27,0,0,0.0,0.0
Czech Republic,2020-01-28,0,0,0.0,0.0
Czech Republic,2020-01-29,0,0,0.0,0.0
Czech Republic,2020-01-30,0,0,0.0,0.0
Czech Republic,2020-01-31,0,0,0.0,0.0
Czech Republic,2020-02-01,0,0,0.0,0.0
Czech Republic,2020-02-02,0,0,0.0,0.0
Czech Republic,2020-02-03,0,0,0.0,0.0
Czech Republic,2020-02-04,0,0,0.0,0.0
Czech Republic,2020-02-05,0,0,0.0,0.0
Czech Republic,2020-02-06,0,0,0.0,0.0
Czech Republic,2020-02-07,0,0,0.0,0.0
Czech Republic,2020-02-08,0,0,0.0,0.0
Czech Republic,2020-02-09,0,0,0.0,0.0
Czech Republic,2020-02-10,0,0,0.0,0.0
Czech Republic,2020-02-11,0,0,0.0,0.0
Czech Republic,2020-02-12,0,0,0.0,0.0
Czech Republic,2020-02-13,0,0,0.0,0.0
Czech Republic,2020-02-14,0,0,0.0,0.0
Czech Republic,2020-02-15,0,0,0.0,0.0
Czech Republic,2020-02-16,0,0,0.0,0.0
Czech Republic,2020-02-17,0,0,0.0,0.0
Czech Republic,2020-02-18,0,0,0.0,0.0
Czech Republic,2020-02-19,0,0,0.0,0.0
Czech Republic,2020-02-20,0,0,0.0,0.0
Czech Republic,2020-02-21,0,0,0.0,0.0
Czech Republic,2020-02-22,0,0,0.0,0.0
Czech Republic,2020-02-23,0,0,0.0,0.0
Czech Republic,2020-02-24,0,0,0.0,0.0
Czech Republic,2020-02-25,0,0,0.0,0.0
Czech Republic,2020-02-26,0,0,0.0,0.0
Czech Republic,2020-02-27,0,0,0.0,0.0
Czech Republic,2020-02-28,0,0,0.0,0.0
Czech Republic,2020-02-29,0,0,0.0,0.0
Czech Republic,2020-03-01,0,0,0.0,0.0
Czech Republic,2020-03-02,3,0,0.0,0.0
Czech Republic,2020-03-03,2,0,3.0,0.0
Czech Republic,2020-03-04,0,0,2.0,0.0
Czech Republic,2020-03-05,3,0,0.0,0.0
Czech Republic,2020-03-06,4,0,3.0,0.0
Czech Republic,2020-03-07,7,0,4.0,0.0
Czech Republic,2020-03-08,7,0,7.0,0.0
Czech Republic,2020-03-09,6,0,7.0,0.0
Czech Republic,2020-03-10,8,0,6.0,0.0
Czech Republic,2020-03-11,23,0,8.0,0.0
Czech Republic,2020-03-13,22,0,23.0,0.0
Czech republic,2020-03-12,31,0,22.0,0.0
Democratic Republic of the Congo,2020-03-11,1,0,31.0,0.0
Denmark,2019-12-31,0,0,1.0,0.0
Denmark,2020-01-01,0,0,0.0,0.0
Denmark,2020-01-02,0,0,0.0,0.0
Denmark,2020-01-03,0,0,0.0,0.0
Denmark,2020-01-04,0,0,0.0,0.0
Denmark,2020-01-05,0,0,0.0,0.0
Denmark,2020-01-06,0,0,0.0,0.0
Denmark,2020-01-07,0,0,0.0,0.0
Denmark,2020-01-08,0,0,0.0,0.0
Denmark,2020-01-09,0,0,0.0,0.0
Denmark,2020-01-10,0,0,0.0,0.0
Denmark,2020-01-11,0,0,0.0,0.0
Denmark,2020-01-12,0,0,0.0,0.0
Denmark,2020-01-13,0,0,0.0,0.0
Denmark,2020-01-14,0,0,0.0,0.0
Denmark,2020-01-15,0,0,0.0,0.0
Denmark,2020-01-16,0,0,0.0,0.0
Denmark,2020-01-17,0,0,0.0,0.0
Denmark,2020-01-18,0,0,0.0,0.0
Denmark,2020-01-19,0,0,0.0,0.0
Denmark,2020-01-20,0,0,0.0,0.0
Denmark,2020-01-21,0,0,0.0,0.0
Denmark,2020-01-22,0,0,0.0,0.0
Denmark,2020-01-23,0,0,0.0,0.0
Denmark,2020-01-24,0,0,0.0,0.0
Denmark,2020-01-25,0,0,0.0,0.0
Denmark,2020-01-26,0,0,0.0,0.0
Denmark,2020-01-27,0,0,0.0,0.0
Denmark,2020-01-28,0,0,0.0,0.0
Denmark,2020-01-29,0,0,0.0,0.0
Denmark,2020-01-30,0,0,0.0,0.0
Denmark,2020-01-31,0,0,0.0,0.0
Denmark,2020-02-01,0,0,0.0,0.0
Denmark,2020-02-02,0,0,0.0,0.0
Denmark,2020-02-03,0,0,0.0,0.0
Denmark,2020-02-04,0,0,0.0,0.0
Denmark,2020-02-05,0,0,0.0,0.0
Denmark,2020-02-06,0,0,0.0,0.0
Denmark,2020-02-07,0,0,0.0,0.0
Denmark,2020-02-08,0,0,0.0,0.0
Denmark,2020-02-09,0,0,0.0,0.0
Denmark,2020-02-10,0,0,0.0,0.0
Denmark,2020-02-11,0,0,0.0,0.0
Denmark,2020-02-12,0,0,0.0,0.0
Denmark,2020-02-13,0,0,0.0,0.0
Denmark,2020-02-14,0,0,0.0,0.0
Denmark,2020-02-15,0,0,0.0,0.0
Denmark,2020-02-16,0,0,0.0,0.0
Denmark,2020-02-17,0,0,0.0,0.0
Denmark,2020-02-18,0,0,0.0,0.0
Denmark,2020-02-19,0,0,0.0,0.0
Denmark,2020-02-20,0,0,0.0,0.0
Denmark,2020-02-21,0,0,0.0,0.0
Denmark,2020-02-22,0,0,0.0,0.0
Denmark,2020-02-23,0,0,0.0,0.0
Denmark,2020-02-24,0,0,0.0,0.0
Denmark,2020-02-25,0,0,0.0,0.0
Denmark,2020-02-26,0,0,0.0,0.0
Denmark,2020-02-27,1,0,0.0,0.0
Denmark,2020-02-28,0,0,1.0,0.0
Denmark,2020-02-29,1,0,0.0,0.0
Denmark,2020-03-01,1,0,1.0,0.0
Denmark,2020-03-02,1,0,1.0,0.0
Denmark,2020-03-03,1,0,1.0,0.0
Denmark,2020-03-04,3,0,1.0,0.0
Denmark,2020-03-05,2,0,3.0,0.0
Denmark,2020-03-06,10,0,2.0,0.0
Denmark,2020-03-07,3,0,10.0,0.0
Denmark,2020-03-08,8,0,3.0,0.0
Denmark,2020-03-09,7,0,8.0,0.0
Denmark,2020-03-10,75,0,7.0,0.0
Denmark,2020-03-11,151,0,75.0,0.0
Denmark,2020-03-12,252,0,151.0,0.0
Denmark,2020-03-13,160,0,252.0,0.0
Dominican Republic,2019-12-31,0,0,160.0,0.0
Dominican Republic,2020-01-01,0,0,0.0,0.0
Dominican Republic,2020-01-02,0,0,0.0,0.0
Dominican Republic,2020-01-03,0,0,0.0,0.0
Dominican Republic,2020-01-04,0,0,0.0,0.0
Dominican Republic,2020-01-05,0,0,0.0,0.0
Dominican Republic,2020-01-06,0,0,0.0,0.0
Dominican Republic,2020-01-07,0,0,0.0,0.0
Dominican Republic,2020-01-08,0,0,0.0,0.0
Dominican Republic,2020-01-09,0,0,0.0,0.0
Dominican Republic,2020-01-10,0,0,0.0,0.0
Dominican Republic,2020-01-11,0,0,0.0,0.0
Dominican Republic,2020-01-12,0,0,0.0,0.0
Dominican Republic,2020-01-13,0,0,0.0,0.0
Dominican Republic,2020-01-14,0,0,0.0,0.0
Dominican Republic,2020-01-15,0,0,0.0,0.0
Dominican Republic,2020-01-16,0,0,0.0,0.0
Dominican Republic,2020-01-17,0,0,0.0,0.0
Dominican Republic,2020-01-18,0,0,0.0,0.0
Dominican Republic,2020-01-19,0,0,0.0,0.0
Dominican Republic,2020-01-20,0,0,0.0,0.0
Dominican Republic,2020-01-21,0,0,0.0,0.0
Dominican Republic,2020-01-22,0,0,0.0,0.0
Dominican Republic,2020-01-23,0,0,0.0,0.0
Dominican Republic,2020-01-24,0,0,0.0,0.0
Dominican Republic,2020-01-25,0,0,0.0,0.0
Dominican Republic,2020-01-26,0,0,0.0,0.0
Dominican Republic,2020-01-27,0,0,0.0,0.0
Dominican Republic,2020-01-28,0,0,0.0,0.0
Dominican Republic,2020-01-29,0,0,0.0,0.0
Dominican Republic,2020-01-30,0,0,0.0,0.0
Dominican Republic,2020-01-31,0,0,0.0,0.0
Dominican Republic,2020-02-01,0,0,0.0,0.0
Dominican Republic,2020-02-02,0,0,0.0,0.0
Dominican Republic,2020-02-03,0,0,0.0,0.0
Dominican Republic,2020-02-04,0,0,0.0,0.0
Dominican Republic,2020-02-05,0,0,0.0,0.0
Dominican Republic,2020-02-06,0,0,0.0,0.0
Dominican Republic,2020-02-07,0,0,0.0,0.0
Dominican Republic,2020-02-08,0,0,0.0,0.0
Dominican Republic,2020-02-09,0,0,0.0,0.0
Dominican Republic,2020-02-10,0,0,0.0,0.0
Dominican Republic,2020-02-11,0,0,0.0,0.0
Dominican Republic,2020-02-12,0,0,0.0,0.0
Dominican Republic,2020-02-13,0,0,0.0,0.0
Dominican Republic,2020-02-14,0,0,0.0,0.0
Dominican Republic,2020-02-15,0,0,0.0,0.0
Dominican Republic,2020-02-16,0,0,0.0,0.0
Dominican Republic,2020-02-17,0,0,0.0,0.0
Dominican Republic,2020-02-18,0,0,0.0,0.0
Dominican Republic,2020-02-19,0,0,0.0,0.0
Dominican Republic,2020-02-20,0,0,0.0,0.0
Dominican Republic,2020-02-21,0,0,0.0,0.0
Dominican Republic,2020-02-22,0,0,0.0,0.0
Dominican Republic,2020-02-23,0,0,0.0,0.0
Dominican Republic,2020-02-24,0,0,0.0,0.0
Dominican Republic,2020-02-25,0,0,0.0,0.0
Dominican Republic,2020-02-26,0,0,0.0,0.0
Dominican Republic,2020-02-27,0,0,0.0,0.0
Dominican Republic,2020-02-28,0,0,0.0,0.0
Dominican Republic,2020-02-29,0,0,0.0,0.0
Dominican Republic,2020-03-01,0,0,0.0,0.0
Dominican Republic,2020-03-02,1,0,0.0,0.0
Dominican Republic,2020-03-07,1,0,1.0,0.0
Dominican Republic,2020-03-10,3,0,1.0,0.0
Ecuador,2019-12-31,0,0,3.0,0.0
Ecuador,2020-01-01,0,0,0.0,0.0
Ecuador,2020-01-02,0,0,0.0,0.0
Ecuador,2020-01-03,0,0,0.0,0.0
Ecuador,2020-01-04,0,0,0.0,0.0
Ecuador,2020-01-05,0,0,0.0,0.0
Ecuador,2020-01-06,0,0,0.0,0.0
Ecuador,2020-01-07,0,0,0.0,0.0
Ecuador,2020-01-08,0,0,0.0,0.0
Ecuador,2020-01-09,0,0,0.0,0.0
Ecuador,2020-01-10,0,0,0.0,0.0
Ecuador,2020-01-11,0,0,0.0,0.0
Ecuador,2020-01-12,0,0,0.0,0.0
Ecuador,2020-01-13,0,0,0.0,0.0
Ecuador,2020-01-14,0,0,0.0,0.0
Ecuador,2020-01-15,0,0,0.0,0.0
Ecuador,2020-01-16,0,0,0.0,0.0
Ecuador,2020-01-17,0,0,0.0,0.0
Ecuador,2020-01-18,0,0,0.0,0.0
Ecuador,2020-01-19,0,0,0.0,0.0
Ecuador,2020-01-20,0,0,0.0,0.0
Ecuador,2020-01-21,0,0,0.0,0.0
Ecuador,2020-01-22,0,0,0.0,0.0
Ecuador,2020-01-23,0,0,0.0,0.0
Ecuador,2020-01-24,0,0,0.0,0.0
Ecuador,2020-01-25,0,0,0.0,0.0
Ecuador,2020-01-26,0,0,0.0,0.0
Ecuador,2020-01-27,0,0,0.0,0.0
Ecuador,2020-01-28,0,0,0.0,0.0
Ecuador,2020-01-29,0,0,0.0,0.0
Ecuador,2020-01-30,0,0,0.0,0.0
Ecuador,2020-01-31,0,0,0.0,0.0
Ecuador,2020-02-01,0,0,0.0,0.0
Ecuador,2020-02-02,0,0,0.0,0.0
Ecuador,2020-02-03,0,0,0.0,0.0
Ecuador,2020-02-04,0,0,0.0,0.0
Ecuador,2020-02-05,0,0,0.0,0.0
Ecuador,2020-02-06,0,0,0.0,0.0
Ecuador,2020-02-07,0,0,0.0,0.0
Ecuador,2020-02-08,0,0,0.0,0.0
Ecuador,2020-02-09,0,0,0.0,0.0
Ecuador,2020-02-10,0,0,0.0,0.0
Ecuador,2020-02-11,0,0,0.0,0.0
Ecuador,2020-02-12,0,0,0.0,0.0
Ecuador,2020-02-13,0,0,0.0,0.0
Ecuador,2020-02-14,0,0,0.0,0.0
Ecuador,2020-02-15,0,0,0.0,0.0
Ecuador,2020-02-16,0,0,0.0,0.0
Ecuador,2020-02-17,0,0,0.0,0.0
Ecuador,2020-02-18,0,0,0.0,0.0
Ecuador,2020-02-19,0,0,0.0,0.0
Ecuador,2020-02-20,0,0,0.0,0.0
Ecuador,2020-02-21,0,0,0.0,0.0
Ecuador,2020-02-22,0,0,0.0,0.0
Ecuador,2020-02-23,0,0,0.0,0.0
Ecuador,2020-02-24,0,0,0.0,0.0
Ecuador,2020-02-25,0,0,0.0,0.0
Ecuador,2020-02-26,0,0,0.0,0.0
Ecuador,2020-02-27,0,0,0.0,0.0
Ecuador,2020-02-28,0,0,0.0,0.0
Ecuador,2020-02-29,0,0,0.0,0.0
Ecuador,2020-03-01,1,0,0.0,0.0
Ecuador,2020-03-02,5,0,1.0,0.0
Ecuador,2020-03-03,1,0,5.0,0.0
Ecuador,2020-03-05,3,0,1.0,0.0
Ecuador,2020-03-06,3,0,3.0,0.0
Ecuador,2020-03-09,1,0,3.0,0.0
Ecuador,2020-03-10,1,0,1.0,0.0
Ecuador,2020-03-11,2,0,1.0,0.0
Egypt,2019-12-31,0,0,2.0,0.0
Egypt,2020-01-01,0,0,0.0,0.0
Egypt,2020-01-02,0,0,0.0,0.0
Egypt,2020-01-03,0,0,0.0,0.0
Egypt,2020-01-04,0,0,0.0,0.0
Egypt,2020-01-05,0,0,0.0,0.0
Egypt,2020-01-06,0,0,0.0,0.0
Egypt,2020-01-07,0,0,0.0,0.0
Egypt,2020-01-08,0,0,0.0,0.0
Egypt,2020-01-09,0,0,0.0,0.0
Egypt,2020-01-10,0,0,0.0,0.0
Egypt,2020-01-11,0,0,0.0,0.0
Egypt,2020-01-12,0,0,0.0,0.0
Egypt,2020-01-13,0,0,0.0,0.0
Egypt,2020-01-14,0,0,0.0,0.0
Egypt,2020-01-15,0,0,0.0,0.0
Egypt,2020-01-16,0,0,0.0,0.0
Egypt,2020-01-17,0,0,0.0,0.0
Egypt,2020-01-18,0,0,0.0,0.0
Egypt,2020-01-19,0,0,0.0,0.0
Egypt,2020-01-20,0,0,0.0,0.0
Egypt,2020-01-21,0,0,0.0,0.0
Egypt,2020-01-22,0,0,0.0,0.0
Egypt,2020-01-23,0,0,0.0,0.0
Egypt,2020-01-24,0,0,0.0,0.0
Egypt,2020-01-25,0,0,0.0,0.0
Egypt,2020-01-26,0,0,0.0,0.0
Egypt,2020-01-27,0,0,0.0,0.0
Egypt,2020-01-28,0,0,0.0,0.0
Egypt,2020-01-29,0,0,0.0,0.0
Egypt,2020-01-30,0,0,0.0,0.0
Egypt,2020-01-31,0,0,0.0,0.0
Egypt,2020-02-01,0,0,0.0,0.0
Egypt,2020-02-02,0,0,0.0,0.0
Egypt,2020-02-03,0,0,0.0,0.0
Egypt,2020-02-04,0,0,0.0,0.0
Egypt,2020-02-05,0,0,0.0,0.0
Egypt,2020-02-06,0,0,0.0,0.0
Egypt,2020-02-07,0,0,0.0,0.0
Egypt,2020-02-08,0,0,0.0,0.0
Egypt,2020-02-09,0,0,0.0,0.0
Egypt,2020-02-10,0,0,0.0,0.0
Egypt,2020-02-11,0,0,0.0,0.0
Egypt,2020-02-12,0,0,0.0,0.0
Egypt,2020-02-13,0,0,0.0,0.0
Egypt,2020-02-14,0,0,0.0,0.0
Egypt,2020-02-15,1,0,0.0,0.0
Egypt,2020-02-16,0,0,1.0,0.0
Egypt,2020-02-17,0,0,0.0,0.0
Egypt,2020-02-18,0,0,0.0,0.0
Egypt,2020-02-19,0,0,0.0,0.0
Egypt,2020-02-20,0,0,0.0,0.0
Egypt,2020-02-21,0,0,0.0,0.0
Egypt,2020-02-22,0,0,0.0,0.0
Egypt,2020-02-23,0,0,0.0,0.0
Egypt,2020-02-24,0,0,0.0,0.0
Egypt,2020-02-25,0,0,0.0,0.0
Egypt,2020-02-26,0,0,0.0,0.0
Egypt,2020-02-27,0,0,0.0,0.0
Egypt,2020-02-28,0,0,0.0,0.0
Egypt,2020-02-29,0,0,0.0,0.0
Egypt,2020-03-01,0,0,0.0,0.0
Egypt,2020-03-02,1,0,0.0,0.0
Egypt,2020-03-06,1,0,1.0,0.0
Egypt,2020-03-07,12,0,1.0,0.0
Egypt,2020-03-09,34,1,12.0,0.0
Egypt,2020-03-10,6,0,34.0,1.0
Egypt,2020-03-11,4,0,6.0,0.0
Egypt,2020-03-12,1,-1,4.0,0.0
Egypt,2020-03-13,20,2,1.0,-1.0
Estonia,2019-12-31,0,0,20.0,2.0
Estonia,2020-01-01,0,0,0.0,0.0
Estonia,2020-01-02,0,0,0.0,0.0
Estonia,2020-01-03,0,0,0.0,0.0
Estonia,2020-01-04,0,0,0.0,0.0
Estonia,2020-01-05,0,0,0.0,0.0
Estonia,2020-01-06,0,0,0.0,0.0
Estonia,2020-01-07,0,0,0.0,0.0
Estonia,2020-01-08,0,0,0.0,0.0
Estonia,2020-01-09,0,0,0.0,0.0
Estonia,2020-01-10,0,0,0.0,0.0
Estonia,2020-01-11,0,0,0.0,0.0
Estonia,2020-01-12,0,0,0.0,0.0
Estonia,2020-01-13,0,0,0.0,0.0
Estonia,2020-01-14,0,0,0.0,0.0
Estonia,2020-01-15,0,0,0.0,0.0
Estonia,2020-01-16,0,0,0.0,0.0
Estonia,2020-01-17,0,0,0.0,0.0
Estonia,2020-01-18,0,0,0.0,0.0
Estonia,2020-01-19,0,0,0.0,0.0
Estonia,2020-01-20,0,0,0.0,0.0
Estonia,2020-01-21,0,0,0.0,0.0
Estonia,2020-01-22,0,0,0.0,0.0
Estonia,2020-01-23,0,0,0.0,0.0
Estonia,2020-01-24,0,0,0.0,0.0
Estonia,2020-01-25,0,0,0.0,0.0
Estonia,2020-01-26,0,0,0.0,0.0
Estonia,2020-01-27,0,0,0.0,0.0
Estonia,2020-01-28,0,0,0.0,0.0
Estonia,2020-01-29,0,0,0.0,0.0
Estonia,2020-01-30,0,0,0.0,0.0
Estonia,2020-01-31,0,0,0.0,0.0
Estonia,2020-02-01,0,0,0.0,0.0
Estonia,2020-02-02,0,0,0.0,0.0
Estonia,2020-02-03,0,0,0.0,0.0
Estonia,2020-02-04,0,0,0.0,0.0
Estonia,2020-02-05,0,0,0.0,0.0
Estonia,2020-02-06,0,0,0.0,0.0
Estonia,2020-02-07,0,0,0.0,0.0
Estonia,2020-02-08,0,0,0.0,0.0
Estonia,2020-02-09,0,0,0.0,0.0
Estonia,2020-02-10,0,0,0.0,0.0
Estonia,2020-02-11,0,0,0.0,0.0
Estonia,2020-02-12,0,0,0.0,0.0
Estonia,2020-02-13,0,0,0.0,0.0
Estonia,2020-02-14,0,0,0.0,0.0
Estonia,2020-02-15,0,0,0.0,0.0
Estonia,2020-02-16,0,0,0.0,0.0
Estonia,2020-02-17,0,0,0.0,0.0
Estonia,2020-02-18,0,0,0.0,0.0
Estonia,2020-02-19,0,0,0.0,0.0
Estonia,2020-02-20,0,0,0.0,0.0
Estonia,2020-02-21,0,0,0.0,0.0
Estonia,2020-02-22,0,0,0.0,0.0
Estonia,2020-02-23,0,0,0.0,0.0
Estonia,2020-02-24,0,0,0.0,0.0
Estonia,2020-02-25,0,0,0.0,0.0
Estonia,2020-02-26,0,0,0.0,0.0
Estonia,2020-02-27,0,0,0.0,0.0
Estonia,2020-02-28,1,0,0.0,0.0
Estonia,2020-02-29,0,0,1.0,0.0
Estonia,2020-03-01,0,0,0.0,0.0
Estonia,2020-03-02,0,0,0.0,0.0
Estonia,2020-03-04,1,0,0.0,0.0
Estonia,2020-03-06,3,0,1.0,0.0
Estonia,2020-03-07,5,0,3.0,0.0
Estonia,2020-03-11,3,0,5.0,0.0
Estonia,2020-03-12,3,0,3.0,0.0
Estonia,2020-03-13,11,0,3.0,0.0
Finland,2019-12-31,0,0,11.0,0.0
Finland,2020-01-01,0,0,0.0,0.0
Finland,2020-01-02,0,0,0.0,0.0
Finland,2020-01-03,0,0,0.0,0.0
Finland,2020-01-04,0,0,0.0,0.0
Finland,2020-01-05,0,0,0.0,0.0
Finland,2020-01-06,0,0,0.0,0.0
Finland,2020-01-07,0,0,0.0,0.0
Finland,2020-01-08,0,0,0.0,0.0
Finland,2020-01-09,0,0,0.0,0.0
Finland,2020-01-10,0,0,0.0,0.0
Finland,2020-01-11,0,0,0.0,0.0
Finland,2020-01-12,0,0,0.0,0.0
Finland,2020-01-13,0,0,0.0,0.0
Finland,2020-01-14,0,0,0.0,0.0
Finland,2020-01-15,0,0,0.0,0.0
Finland,2020-01-16,0,0,0.0,0.0
Finland,2020-01-17,0,0,0.0,0.0
Finland,2020-01-18,0,0,0.0,0.0
Finland,2020-01-19,0,0,0.0,0.0
Finland,2020-01-20,0,0,0.0,0.0
Finland,2020-01-21,0,0,0.0,0.0
Finland,2020-01-22,0,0,0.0,0.0
Finland,2020-01-23,0,0,0.0,0.0
Finland,2020-01-24,0,0,0.0,0.0
Finland,2020-01-25,0,0,0.0,0.0
Finland,2020-01-26,0,0,0.0,0.0
Finland,2020-01-27,0,0,0.0,0.0
Finland,2020-01-28,0,0,0.0,0.0
Finland,2020-01-29,0,0,0.0,0.0
Finland,2020-01-30,1,0,0.0,0.0
Finland,2020-01-31,0,0,1.0,0.0
Finland,2020-02-01,0,0,0.0,0.0
Finland,2020-02-02,0,0,0.0,0.0
Finland,2020-02-03,0,0,0.0,0.0
Finland,2020-02-04,0,0,0.0,0.0
Finland,2020-02-05,0,0,0.0,0.0
Finland,2020-02-06,0,0,0.0,0.0
Finland,2020-02-07,0,0,0.0,0.0
Finland,2020-02-08,0,0,0.0,0.0
Finland,2020-02-09,0,0,0.0,0.0
Finland,2020-02-10,0,0,0.0,0.0
Finland,2020-02-11,0,0,0.0,0.0
Finland,2020-02-12,0,0,0.0,0.0
Finland,2020-02-13,0,0,0.0,0.0
Finland,2020-02-14,0,0,0.0,0.0
Finland,2020-02-15,0,0,0.0,0.0
Finland,2020-02-16,0,0,0.0,0.0
Finland,2020-02-17,0,0,0.0,0.0
Finland,2020-02-18,0,0,0.0,0.0
Finland,2020-02-19,0,0,0.0,0.0
Finland,2020-02-20,0,0,0.0,0.0
Finland,2020-02-21,0,0,0.0,0.0
Finland,2020-02-22,0,0,0.0,0.0
Finland,2020-02-23,0,0,0.0,0.0
Finland,2020-02-24,0,0,0.0,0.0
Finland,2020-02-25,0,0,0.0,0.0
Finland,2020-02-26,0,0,0.0,0.0
Finland,2020-02-27,1,0,0.0,0.0
Finland,2020-02-28,0,0,1.0,0.0
Finland,2020-02-29,1,0,0.0,0.0
Finland,2020-03-01,0,0,1.0,0.0
Finland,2020-03-02,3,0,0.0,0.0
Finland,2020-03-04,1,0,3.0,0.0
Finland,2020-03-06,5,0,1.0,0.0
Finland,2020-03-07,7,0,5.0,0.0
Finland,2020-03-09,11,0,7.0,0.0
Finland,2020-03-10,10,0,11.0,0.0
Finland,2020-03-12,19,0,10.0,0.0
Finland,2020-03-13,96,0,19.0,0.0
France,2019-12-31,0,0,96.0,0.0
France,2020-01-01,0,0,0.0,0.0
France,2020-01-02,0,0,0.0,0.0
France,2020-01-03,0,0,0.0,0.0
France,2020-01-04,0,0,0.0,0.0
France,2020-01-05,0,0,0.0,0.0
France,2020-01-06,0,0,0.0,0.0
France,2020-01-07,0,0,0.0,0.0
France,2020-01-08,0,0,0.0,0.0
France,2020-01-09,0,0,0.0,0.0
France,2020-01-10,0,0,0.0,0.0
France,2020-01-11,0,0,0.0,0.0
France,2020-01-12,0,0,0.0,0.0
France,2020-01-13,0,0,0.0,0.0
France,2020-01-14,0,0,0.0,0.0
France,2020-01-15,0,0,0.0,0.0
France,2020-01-16,0,0,0.0,0.0
France,2020-01-17,0,0,0.0,0.0
France,2020-01-18,0,0,0.0,0.0
France,2020-01-19,0,0,0.0,0.0
France,2020-01-20,0,0,0.0,0.0
France,2020-01-21,0,0,0.0,0.0
France,2020-01-22,0,0,0.0,0.0
France,2020-01-23,0,0,0.0,0.0
France,2020-01-24,0,0,0.0,0.0
France,2020-01-25,3,0,0.0,0.0
France,2020-01-26,0,0,3.0,0.0
France,2020-01-27,0,0,0.0,0.0
France,2020-01-28,0,0,0.0,0.0
France,2020-01-29,1,0,0.0,0.0
France,2020-01-30,1,0,1.0,0.0
France,2020-01-31,1,0,1.0,0.0
France,2020-02-01,0,0,1.0,0.0
France,2020-02-02,0,0,0.0,0.0
France,2020-02-03,0,0,0.0,0.0
France,2020-02-04,0,0,0.0,0.0
France,2020-02-05,0,0,0.0,0.0
France,2020-02-06,0,0,0.0,0.0
France,2020-02-07,0,0,0.0,0.0
France,2020-02-08,5,0,0.0,0.0
France,2020-02-09,0,0,5.0,0.0
France,2020-02-10,0,0,0.0,0.0
France,2020-02-11,0,0,0.0,0.0
France,2020-02-12,0,0,0.0,0.0
France,2020-02-13,0,0,0.0,0.0
France,2020-02-14,0,0,0.0,0.0
France,2020-02-15,0,1,0.0,0.0
France,2020-02-16,0,0,0.0,1.0
France,2020-02-17,1,0,0.0,0.0
France,2020-02-18,0,0,1.0,0.0
France,2020-02-19,0,0,0.0,0.0
France,2020-02-20,0,0,0.0,0.0
France,2020-02-21,0,0,0.0,0.0
France,2020-02-22,0,0,0.0,0.0
France,2020-02-23,0,0,0.0,0.0
France,2020-02-24,0,0,0.0,0.0
France,2020-02-25,0,0,0.0,0.0
France,2020-02-26,2,0,0.0,0.0
France,2020-02-27,3,1,2.0,0.0
France,2020-02-28,21,0,3.0,1.0
France,2020-02-29,19,0,21.0,0.0
France,2020-03-01,43,0,19.0,0.0
France,2020-03-02,30,0,43.0,0.0
France,2020-03-03,48,1,30.0,0.0
France,2020-03-04,34,1,48.0,1.0
France,2020-03-05,73,0,34.0,1.0
France,2020-03-06,138,3,73.0,0.0
France,2020-03-07,190,2,138.0,3.0
France,2020-03-08,103,1,190.0,2.0
France,2020-03-09,410,9,103.0,1.0
France,2020-03-10,286,11,410.0,9.0
France,2020-03-11,372,3,286.0,11.0
France,2020-03-12,497,15,372.0,3.0
France,2020-03-13,595,13,497.0,15.0
Gabon,2020-03-13,1,0,595.0,13.0
Georgia,2019-12-31,0,0,1.0,0.0
Georgia,2020-01-01,0,0,0.0,0.0
Georgia,2020-01-02,0,0,0.0,0.0
Georgia,2020-01-03,0,0,0.0,0.0
Georgia,2020-01-04,0,0,0.0,0.0
Georgia,2020-01-05,0,0,0.0,0.0
Georgia,2020-01-06,0,0,0.0,0.0
Georgia,2020-01-07,0,0,0.0,0.0
Georgia,2020-01-08,0,0,0.0,0.0
Georgia,2020-01-09,0,0,0.0,0.0
Georgia,2020-01-10,0,0,0.0,0.0
Georgia,2020-01-11,0,0,0.0,0.0
Georgia,2020-01-12,0,0,0.0,0.0
Georgia,2020-01-13,0,0,0.0,0.0
Georgia,2020-01-14,0,0,0.0,0.0
Georgia,2020-01-15,0,0,0.0,0.0
Georgia,2020-01-16,0,0,0.0,0.0
Georgia,2020-01-17,0,0,0.0,0.0
Georgia,2020-01-18,0,0,0.0,0.0
Georgia,2020-01-19,0,0,0.0,0.0
Georgia,2020-01-20,0,0,0.0,0.0
Georgia,2020-01-21,0,0,0.0,0.0
Georgia,2020-01-22,0,0,0.0,0.0
Georgia,2020-01-23,0,0,0.0,0.0
Georgia,2020-01-24,0,0,0.0,0.0
Georgia,2020-01-25,0,0,0.0,0.0
Georgia,2020-01-26,0,0,0.0,0.0
Georgia,2020-01-27,0,0,0.0,0.0
Georgia,2020-01-28,0,0,0.0,0.0
Georgia,2020-01-29,0,0,0.0,0.0
Georgia,2020-01-30,0,0,0.0,0.0
Georgia,2020-01-31,0,0,0.0,0.0
Georgia,2020-02-01,0,0,0.0,0.0
Georgia,2020-02-02,0,0,0.0,0.0
Georgia,2020-02-03,0,0,0.0,0.0
Georgia,2020-02-04,0,0,0.0,0.0
